Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W),Scaled System Output (W),AC Daily Power Production (Wh),Hourly Power Use (W) No ECU,Hourly Energy Capacity Change,Battery Capacity (Wh)
2,20,4,0,0,1,3,0.08,0,1,0,0,0.00,,-575.00,-575.00,16475.00
2,20,5,0,0,1,2.8,0.08,0,1,0,0,0.00,,-575.00,-575.00,15900.00
2,20,6,0,0,1,2.6,0.08,0,1,0,0,0.00,,-575.00,-575.00,15325.00
2,20,7,239,46,1,2.5,0.08,117.701,3.524,96.328,88.951,578.18,,-575.00,3.18,14750.00
2,20,8,72,124,2,2.3,0.08,159.441,5.668,146.964,137.793,895.65,,-575.00,320.65,14753.18
2,20,9,170,197,4,2.3,0.08,318.513,11.329,293.024,278.678,1811.41,,-575.00,1236.41,15073.84
2,20,10,386,221,5,2.3,0.08,541.338,17.45,490.002,468.675,3046.39,,-575.00,2471.39,16310.24
2,20,11,291,273,5,2.3,0.08,547.357,17.565,491.931,470.537,3058.49,,-575.00,2483.49,18781.63
2,20,12,14,219,6,2.2,0.08,223.649,11.218,199.999,188.949,1228.17,,-575.00,653.17,21265.12
2,20,13,0,149,6,2,0.08,141.236,9.43,125.597,117.183,761.69,,-575.00,186.69,21918.29
2,20,14,71,206,7,2,0.08,258.685,13.303,233.591,221.351,1438.78,,-575.00,863.78,22104.98
2,20,15,535,114,6,2,0.08,408.278,16.003,376.306,359.008,2333.55,,-575.00,1758.55,22800.00
2,20,16,49,71,4,2.2,0.08,87.41,6.033,76.356,69.687,452.97,,-575.00,-122.03,22800.00
2,20,17,0,0,3,2.5,0.08,0,0,0,0,0.00,,-575.00,-575.00,22677.97
2,20,18,0,0,3,2.9,0.08,0,3,0,0,0.00,,-575.00,-575.00,22102.97
2,20,19,0,0,3,3.1,0.08,0,3,0,0,0.00,,-575.00,-575.00,21527.97
2,20,20,0,0,3,3.2,0.08,0,3,0,0,0.00,,-575.00,-575.00,20952.97
2,20,21,0,0,3,3.4,0.08,0,3,0,0,0.00,,-575.00,-575.00,20377.97
2,20,22,0,0,3,3.6,0.08,0,3,0,0,0.00,,-575.00,-575.00,19802.97
2,20,23,0,0,3,3.3,0.08,0,3,0,0,0.00,15605.28,-575.00,-575.00,19227.97
2,21,0,0,0,3,3,0.08,0,3,0,0,0.00,,-575.00,-575.00,18652.97
2,21,1,0,0,3,2.8,0.08,0,3,0,0,0.00,,-575.00,-575.00,18077.97
2,21,2,0,0,3,2.6,0.08,0,3,0,0,0.00,,-575.00,-575.00,17502.97
2,21,3,0,0,2,2.6,0.08,0,2,0,0,0.00,,-575.00,-575.00,16927.97
2,21,4,0,0,2,2.7,0.08,0,2,0,0,0.00,,-575.00,-575.00,16352.97
2,21,5,0,0,2,2.8,0.08,0,2,0,0,0.00,,-575.00,-575.00,15777.97
2,21,6,0,0,2,3,0.08,0,2,0,0,0.00,,-575.00,-575.00,15202.97
2,21,7,415,46,3,3.5,0.08,164.768,5.97,133.006,124.329,808.14,,-575.00,233.14,14627.97
2,21,8,715,71,3,4,0.08,424.841,10.396,397.059,379.026,2463.67,,-575.00,1888.67,14861.10
2,21,9,850,82,4,4.6,0.08,650.458,14.438,604.506,579.122,3764.29,,-575.00,3189.29,16749.77
2,21,10,863,107,3,5.2,0.08,797.797,14.835,734.146,704.168,4577.09,,-575.00,4002.09,19939.07
2,21,11,908,105,3,5.7,0.08,894.868,15.495,817.485,784.554,5099.60,,-575.00,4524.60,22800.00
2,21,12,933,97,2,6.2,0.08,908.042,13.985,833.815,800.306,5201.99,,-575.00,4626.99,22800.00
2,21,13,926,90,1,6.6,0.08,843.578,11.677,784.212,752.461,4891.00,,-575.00,4316.00,22800.00
2,21,14,890,81,0,6.8,0.08,708.027,8.792,669.982,642.279,4174.81,,-575.00,3599.81,22800.00
2,21,15,803,69,0,6.8,0.08,501.249,6.236,481.567,460.54,2993.51,,-575.00,2418.51,22800.00
2,21,16,592,51,0,6.5,0.08,249.936,3.124,217.752,206.072,1339.47,,-575.00,764.47,22800.00
2,21,17,0,0,-1,6.4,0.08,0,0,0,0,0.00,,-575.00,-575.00,22800.00
2,21,18,0,0,-2,6.3,0.08,0,-2,0,0,0.00,,-575.00,-575.00,22225.00
2,21,19,0,0,-3,6.1,0.08,0,-3,0,0,0.00,,-575.00,-575.00,21650.00
2,21,20,0,0,-4,5.8,0.08,0,-4,0,0,0.00,,-575.00,-575.00,21075.00
2,21,21,0,0,-5,5.3,0.08,0,-5,0,0,0.00,,-575.00,-575.00,20500.00
2,21,22,0,0,-5,4.9,0.08,0,-5,0,0,0.00,,-575.00,-575.00,19925.00
2,21,23,0,0,-6,4.6,0.08,0,-6,0,0,0.00,35313.57,-575.00,-575.00,19350.00
2,22,0,0,0,-6,4.4,0.08,0,-6,0,0,0.00,,-575.00,-575.00,18775.00
2,22,1,0,0,-6,4,0.08,0,-6,0,0,0.00,,-575.00,-575.00,18200.00
2,22,2,0,0,-6,3.8,0.08,0,-6,0,0,0.00,,-575.00,-575.00,17625.00
2,22,3,0,0,-6,3.5,0.08,0,-6,0,0,0.00,,-575.00,-575.00,17050.00
2,22,4,0,0,-7,3.1,0.08,0,-7,0,0,0.00,,-575.00,-575.00,16475.00
2,22,5,0,0,-7,2.7,0.08,0,-7,0,0,0.00,,-575.00,-575.00,15900.00
2,22,6,0,0,-6,2.4,0.08,0,-6,0,0,0.00,,-575.00,-575.00,15325.00
2,22,7,462,39,-6,2.3,0.08,171.379,-2.207,142.381,133.373,866.92,,-575.00,291.92,14750.00
2,22,8,457,96,-5,2.3,0.08,328.545,2.572,314.073,298.981,1943.38,,-575.00,1368.38,15041.92
2,22,9,357,178,-4,2.1,0.08,427.216,6.233,404.222,385.936,2508.58,,-575.00,1933.58,16410.30
2,22,10,244,252,-4,1.8,0.08,457.682,7.622,426.639,407.558,2649.13,,-575.00,2074.13,18343.89
2,22,11,64,275,-3,1.6,0.08,336.753,5.902,310.916,295.935,1923.58,,-575.00,1348.58,20418.01
2,22,12,67,280,-3,1.5,0.08,345.214,6.33,318.29,303.048,1969.81,,-575.00,1394.81,21766.59
2,22,13,14,210,-3,1.4,0.08,214.166,2.922,197.739,186.768,1213.99,,-575.00,638.99,22800.00
2,22,14,0,143,-4,1.5,0.08,136.048,-0.318,126.132,117.699,765.04,,-575.00,190.04,22800.00
2,22,15,8,128,-4,1.8,0.08,127.496,-0.76,119.221,111.033,721.71,,-575.00,146.71,22800.00
2,22,16,0,27,-4,2.2,0.08,24.969,-3.417,21.973,17.231,112.00,,-575.00,-463.00,22800.00
2,22,17,0,0,-5,2.6,0.08,0,0,0,0,0.00,,-575.00,-575.00,22337.00
2,22,18,0,0,-4,3,0.08,0,-4,0,0,0.00,,-575.00,-575.00,21762.00
2,22,19,0,0,-4,3.4,0.87,0,-4,0,0,0.00,,-575.00,-575.00,21187.00
2,22,20,0,0,-4,3.5,0.87,0,-4,0,0,0.00,,-575.00,-575.00,20612.00
2,22,21,0,0,-3,3.6,0.87,0,-3,0,0,0.00,,-575.00,-575.00,20037.00
2,22,22,0,0,-3,3.6,0.87,0,-3,0,0,0.00,,-575.00,-575.00,19462.00
2,22,23,0,0,-3,3.5,0.87,0,-3,0,0,0.00,14674.15,-575.00,-575.00,18887.00
2,23,0,0,0,-3,3.5,0.87,0,-3,0,0,0.00,,-575.00,-575.00,18312.00
2,23,1,0,0,-3,3.6,0.87,0,-3,0,0,0.00,,-575.00,-575.00,17737.00
2,23,2,0,0,-3,3.6,0.87,0,-3,0,0,0.00,,-575.00,-575.00,17162.00
2,23,3,0,0,-4,3.5,0.87,0,-4,0,0,0.00,,-575.00,-575.00,16587.00
2,23,4,0,0,-4,3.4,0.87,0,-4,0,0,0.00,,-575.00,-575.00,16012.00
2,23,5,0,0,-4,3.3,0.87,0,-4,0,0,0.00,,-575.00,-575.00,15437.00
2,23,6,0,0,-4,3,0.87,0,-4,0,0,0.00,,-575.00,-575.00,14862.00
2,23,7,0,26,-3,2.7,0.87,24.365,-2.484,20.942,16.236,105.53,,-575.00,-469.47,14287.00
2,23,8,33,125,-1,2.6,0.87,143.214,2.113,132.7,124.035,806.23,,-575.00,231.23,13817.54
2,23,9,658,109,0,2.8,0.87,567.569,11.945,528.969,506.262,3290.70,,-575.00,2715.70,14048.76
2,23,10,459,210,0,3.3,0.87,605.031,11.676,557.878,534.146,3471.95,,-575.00,2896.95,16764.47
2,23,11,572,197,1,3.7,0.87,722.094,14.089,658.852,631.543,4105.03,,-575.00,3530.03,19661.42
2,23,12,845,171,2,3.9,0.87,938.627,18.527,842.39,808.577,5255.75,,-575.00,4680.75,22800.00
2,23,13,820,164,2,3.9,0.87,861.721,17.185,780.393,748.777,4867.05,,-575.00,4292.05,22800.00
2,23,14,743,95,2,3.9,0.87,632.63,13.171,586.815,562.058,3653.38,,-575.00,3078.38,22800.00
2,23,15,290,139,2,3.8,0.87,306.703,7.496,287.623,273.468,1777.54,,-575.00,1202.54,22800.00
2,23,16,321,64,1,3.9,0.87,179.274,4.107,156.778,147.26,957.19,,-575.00,382.19,22800.00
2,23,17,0,0,1,4.2,0.87,0,0,0,0,0.00,,-575.00,-575.00,22800.00
2,23,18,0,0,0,4.6,0.87,0,0,0,0,0.00,,-575.00,-575.00,22225.00
2,23,19,0,0,0,4.8,0.87,0,0,0,0,0.00,,-575.00,-575.00,21650.00
2,23,20,0,0,0,4.8,0.87,0,0,0,0,0.00,,-575.00,-575.00,21075.00
2,23,21,0,0,0,4.8,0.87,0,0,0,0,0.00,,-575.00,-575.00,20500.00
2,23,22,0,0,-1,4.8,0.87,0,-1,0,0,0.00,,-575.00,-575.00,19925.00
2,23,23,0,0,-1,4.7,0.87,0,-1,0,0,0.00,28290.35,-575.00,-575.00,19350.00
2,24,0,0,0,-2,4.5,0.87,0,-2,0,0,0.00,,-575.00,-575.00,18775.00
2,24,1,0,0,-2,4.1,0.87,0,-2,0,0,0.00,,-575.00,-575.00,18200.00
2,24,2,0,0,-3,3.9,0.87,0,-3,0,0,0.00,,-575.00,-575.00,17625.00
2,24,3,0,0,-3,3.7,0.87,0,-3,0,0,0.00,,-575.00,-575.00,17050.00
2,24,4,0,0,-4,3.4,0.87,0,-4,0,0,0.00,,-575.00,-575.00,16475.00
2,24,5,0,0,-4,3.2,0.87,0,-4,0,0,0.00,,-575.00,-575.00,15900.00
2,24,6,0,0,-4,3.2,0.87,0,-4,0,0,0.00,,-575.00,-575.00,15325.00
2,24,7,386,46,-3,3.2,0.87,161.967,0.076,135.592,126.824,824.36,,-575.00,249.36,14750.00
2,24,8,443,102,-2,3.3,0.87,333.901,4.459,316.57,301.389,1959.03,,-575.00,1384.03,14999.36
2,24,9,0,12,-1,3.2,0.87,11.246,-0.78,9.477,5.178,33.66,,-575.00,-541.34,16383.38
2,24,10,752,115,0,3,0.87,737.806,14.978,675.7,647.794,4210.66,,-575.00,3635.66,15842.04
2,24,11,669,164,0,2.7,0.87,775.835,16.562,702.286,673.438,4377.35,,-575.00,3802.35,19477.70
2,24,12,874,96,0,2.3,0.87,872.652,20.066,781.252,749.605,4872.43,,-575.00,4297.43,22800.00
2,24,13,792,108,0,1.8,0.87,776.361,19.746,698.156,669.454,4351.45,,-575.00,3776.45,22800.00
2,24,14,720,101,0,1.3,0.87,627.609,17.873,571.934,547.704,3560.08,,-575.00,2985.08,22800.00
2,24,15,824,54,0,0.9,0.87,502.814,15.853,465.676,445.212,2893.88,,-575.00,2318.88,22800.00
2,24,16,529,66,0,0.3,0.87,250.108,9.132,215.345,203.75,1324.38,,-575.00,749.38,22800.00
2,24,17,0,0,0,0.3,0.87,0,0,0,0,0.00,,-575.00,-575.00,22800.00
2,24,18,0,0,0,0.6,0.87,0,0,0,0,0.00,,-575.00,-575.00,22225.00
2,24,19,0,0,0,0.9,0.87,0,0,0,0,0.00,,-575.00,-575.00,21650.00
2,24,20,0,0,0,1.3,0.87,0,0,0,0,0.00,,-575.00,-575.00,21075.00
2,24,21,0,0,0,1.6,0.87,0,0,0,0,0.00,,-575.00,-575.00,20500.00
2,24,22,0,0,0,1.8,0.87,0,0,0,0,0.00,,-575.00,-575.00,19925.00
2,24,23,0,0,0,2,0.87,0,0,0,0,0.00,28407.26,-575.00,-575.00,19350.00
2,25,0,0,0,0,2.4,0.87,0,0,0,0,0.00,,-575.00,-575.00,18775.00
2,25,1,0,0,0,2.6,0.87,0,0,0,0,0.00,,-575.00,-575.00,18200.00
2,25,2,0,0,0,2.6,0.87,0,0,0,0,0.00,,-575.00,-575.00,17625.00
2,25,3,0,0,0,2.8,0.87,0,0,0,0,0.00,,-575.00,-575.00,17050.00
2,25,4,0,0,0,3.3,0.87,0,0,0,0,0.00,,-575.00,-575.00,16475.00
2,25,5,0,0,0,3.7,0.87,0,0,0,0,0.00,,-575.00,-575.00,15900.00
2,25,6,0,0,0,4,0.87,0,0,0,0,0.00,,-575.00,-575.00,15325.00
2,25,7,0,12,1,4.5,0.87,11.227,1.181,9.239,4.948,32.16,,-575.00,-542.84,14750.00
2,25,8,0,27,1,4.7,0.87,25.3,1.398,22.005,17.261,112.20,,-575.00,-462.80,14207.16
2,25,9,0,78,2,4.7,0.87,73.293,3.152,65.455,59.172,384.62,,-575.00,-190.38,13744.36
2,25,10,3,182,3,4.7,0.87,178.75,5.804,161.67,151.978,987.86,,-575.00,412.86,13553.98
2,25,11,26,248,4,4.8,0.87,266.468,8.124,241.077,228.571,1485.71,,-575.00,910.71,13966.83
2,25,12,18,235,4,5,0.87,245.936,7.71,222.165,210.33,1367.15,,-575.00,792.15,14877.55
2,25,13,13,211,5,5.2,0.87,216.642,8.19,195.239,184.357,1198.32,,-575.00,623.32,15669.69
2,25,14,19,188,5,5.1,0.87,197.222,7.946,178.742,168.445,1094.89,,-575.00,519.89,16293.01
2,25,15,18,138,6,5.3,0.87,144.428,8.11,130.674,122.08,793.52,,-575.00,218.52,16812.90
2,25,16,0,60,6,5.7,0.87,57.473,6.799,50.048,44.311,288.02,,-575.00,-286.98,17031.42
2,25,17,0,3,6,5.5,0.87,2.854,6.034,1.359,0,0.00,,-575.00,-575.00,16744.44
2,25,18,0,0,6,4.9,0.87,0,6,0,0,0.00,,-575.00,-575.00,16169.44
2,25,19,0,0,6,4.6,0.08,0,6,0,0,0.00,,-575.00,-575.00,15594.44
2,25,20,0,0,5,4,0.08,0,5,0,0,0.00,,-575.00,-575.00,15019.44
2,25,21,0,0,5,3.6,0.08,0,5,0,0,0.00,,-575.00,-575.00,14444.44
2,25,22,0,0,5,3.3,0.08,0,5,0,0,0.00,,-575.00,-575.00,13869.44
2,25,23,0,0,5,3,0.08,0,5,0,0,0.00,7744.44,-575.00,-575.00,13294.44
2,26,0,0,0,5,2.8,0.08,0,5,0,0,0.00,,-575.00,-575.00,12719.44
2,26,1,0,0,4,2.8,0.08,0,4,0,0,0.00,,-575.00,-575.00,12144.44
2,26,2,0,0,4,3,0.08,0,4,0,0,0.00,,-575.00,-575.00,11569.44
2,26,3,0,0,3,3.2,0.08,0,3,0,0,0.00,,-575.00,-575.00,10994.44
2,26,4,0,0,3,3.4,0.08,0,3,0,0,0.00,,-575.00,-575.00,10419.44
2,26,5,0,0,2,3.5,0.08,0,2,0,0,0.00,,-575.00,-575.00,9844.44
2,26,6,0,0,2,3.5,0.08,0,2,0,0,0.00,,-575.00,-575.00,9269.44
2,26,7,440,57,3,3.5,0.08,188.465,6.425,156.685,147.169,956.60,,-575.00,381.60,8694.44
2,26,8,309,126,3,4.1,0.08,287.629,7.935,269.014,255.518,1660.87,,-575.00,1085.87,9076.04
2,26,9,27,187,4,4.6,0.08,198.996,7.175,182.059,171.645,1115.69,,-575.00,540.69,10161.91
2,26,10,133,271,5,4.6,0.08,393.019,11.266,358.884,342.203,2224.32,,-575.00,1649.32,10702.60
2,26,11,14,227,5,4.5,0.08,231.118,8.724,208.441,197.091,1281.09,,-575.00,706.09,12351.92
2,26,12,360,277,5,4.6,0.08,617.424,14.848,560.226,536.411,3486.67,,-575.00,2911.67,13058.01
2,26,13,878,109,5,4.7,0.08,844.538,18.338,764.784,733.721,4769.19,,-575.00,4194.19,15969.69
2,26,14,836,98,5,4.6,0.08,700.602,16.23,644.234,617.442,4013.37,,-575.00,3438.37,20163.87
2,26,15,758,81,4,4.4,0.08,501.18,12.27,470.569,449.932,2924.56,,-575.00,2349.56,22800.00
2,26,16,582,57,3,4.3,0.08,258.544,7.229,225.097,213.157,1385.52,,-575.00,810.52,22800.00
2,26,17,114,12,1,4.1,0.08,22.703,1.271,9.044,4.76,30.94,,-575.00,-544.06,22800.00
2,26,18,0,0,1,4.1,0.08,0,1,0,0,0.00,,-575.00,-575.00,22255.94
2,26,19,0,0,0,4,0.08,0,0,0,0,0.00,,-575.00,-575.00,21680.94
2,26,20,0,0,0,3.9,0.08,0,0,0,0,0.00,,-575.00,-575.00,21105.94
2,26,21,0,0,0,3.7,0.08,0,0,0,0,0.00,,-575.00,-575.00,20530.94
2,26,22,0,0,0,3.7,0.08,0,0,0,0,0.00,,-575.00,-575.00,19955.94
2,26,23,0,0,-1,3.7,0.08,0,-1,0,0,0.00,23848.82,-575.00,-575.00,19380.94
2,27,0,0,0,-1,3.6,0.08,0,-1,0,0,0.00,,-575.00,-575.00,18805.94
2,27,1,0,0,-1,3.5,0.08,0,-1,0,0,0.00,,-575.00,-575.00,18230.94
2,27,2,0,0,-1,3.3,0.08,0,-1,0,0,0.00,,-575.00,-575.00,17655.94
2,27,3,0,0,-1,3.2,0.08,0,-1,0,0,0.00,,-575.00,-575.00,17080.94
2,27,4,0,0,-1,3.1,0.08,0,-1,0,0,0.00,,-575.00,-575.00,16505.94
2,27,5,0,0,-1,2.9,0.08,0,-1,0,0,0.00,,-575.00,-575.00,15930.94
2,27,6,0,0,0,2.9,0.08,0,0,0,0,0.00,,-575.00,-575.00,15355.94
2,27,7,355,65,0,2.9,0.08,174.009,3.502,147.971,138.764,901.97,,-575.00,326.97,14780.94
2,27,8,544,114,1,2.8,0.08,397.173,9.364,373.105,355.921,2313.49,,-575.00,1738.49,15107.91
2,27,9,645,146,2,2.4,0.08,601.135,15.6,553.221,529.655,3442.76,,-575.00,2867.76,16846.39
2,27,10,726,156,4,2.1,0.08,762.682,22.25,680.522,652.445,4240.89,,-575.00,3665.89,19714.15
2,27,11,509,228,5,2.1,0.08,701.562,21.754,622.779,596.748,3878.86,,-575.00,3303.86,22800.00
2,27,12,509,231,5,2.1,0.08,708.58,21.92,628.345,602.117,3913.76,,-575.00,3338.76,22800.00
2,27,13,757,148,6,2,0.08,794.765,25.399,700.224,671.448,4364.41,,-575.00,3789.41,22800.00
2,27,14,612,138,6,1.8,0.08,591.988,21.081,533.024,510.173,3316.12,,-575.00,2741.12,22800.00
2,27,15,604,113,5,1.8,0.08,454.27,16.598,418.29,399.505,2596.78,,-575.00,2021.78,22800.00
2,27,16,0,33,4,1.8,0.08,30.532,4.774,26.293,21.397,139.08,,-575.00,-435.92,22800.00
2,27,17,0,2,3,2,0.08,1.903,3.039,0.902,0,0.00,,-575.00,-575.00,22364.08
2,27,18,0,0,2,2.5,0.08,0,2,0,0,0.00,,-575.00,-575.00,21789.08
2,27,19,0,0,1,3,0.08,0,1,0,0,0.00,,-575.00,-575.00,21214.08
2,27,20,0,0,1,3.2,0.08,0,1,0,0,0.00,,-575.00,-575.00,20639.08
2,27,21,0,0,0,3.2,0.08,0,0,0,0,0.00,,-575.00,-575.00,20064.08
2,27,22,0,0,0,3.1,0.08,0,0,0,0,0.00,,-575.00,-575.00,19489.08
2,27,23,0,0,0,3,0.08,0,0,0,0,0.00,29108.12,-575.00,-575.00,18914.08
2,28,0,0,0,0,2.9,0.08,0,0,0,0,0.00,,-575.00,-575.00,18339.08
2,28,1,0,0,0,3,0.08,0,0,0,0,0.00,,-575.00,-575.00,17764.08
2,28,2,0,0,0,3.2,0.08,0,0,0,0,0.00,,-575.00,-575.00,17189.08
2,28,3,0,0,-1,3.2,0.08,0,-1,0,0,0.00,,-575.00,-575.00,16614.08
2,28,4,0,0,-1,3.4,0.08,0,-1,0,0,0.00,,-575.00,-575.00,16039.08
2,28,5,0,0,-1,3.6,0.08,0,-1,0,0,0.00,,-575.00,-575.00,15464.08
2,28,6,0,0,-2,4,0.08,0,-2,0,0,0.00,,-575.00,-575.00,14889.08
2,28,7,574,49,-2,4.3,0.08,221.381,1.577,187.823,177.204,1151.83,,-575.00,576.83,14314.08
2,28,8,353,124,-1,4.3,0.08,315.046,4.258,299.596,285.016,1852.60,,-575.00,1277.60,14890.91
2,28,9,102,217,0,4.3,0.08,288.87,4.804,269.986,256.456,1666.96,,-575.00,1091.96,16168.51
2,28,10,956,86,0,4.1,0.08,862.802,14.793,792.293,760.255,4941.66,,-575.00,4366.66,17260.47
2,28,11,972,91,0,4.1,0.08,948.422,16.245,861.851,827.349,5377.77,,-575.00,4802.77,21627.13
2,28,12,963,95,0,4.2,0.08,951.622,16.069,864.827,830.22,5396.43,,-575.00,4821.43,22800.00
2,28,13,936,95,0,4.3,0.08,875.471,14.59,803.221,770.796,5010.17,,-575.00,4435.17,22800.00
2,28,14,881,92,0,4.1,0.08,729.747,12.528,679.69,651.642,4235.67,,-575.00,3660.67,22800.00
2,28,15,788,80,0,3.9,0.08,517.613,9.165,491.496,470.117,3055.76,,-575.00,2480.76,22800.00
2,28,16,606,58,0,3.4,0.08,269.58,5.041,237.694,225.308,1464.50,,-575.00,889.50,22800.00
2,28,17,138,14,-1,3,0.08,27.387,-0.614,11.045,6.69,43.49,,-575.00,-531.52,22800.00
2,28,18,0,0,-1,2.9,0.08,0,-1,0,0,0.00,,-575.00,-575.00,22268.49
2,28,19,0,0,0,1.8,0.08,0,0,0,0,0.00,,-575.00,-575.00,21693.49
2,28,20,0,0,0,1.9,0.08,0,0,0,0,0.00,,-575.00,-575.00,21118.49
2,28,21,0,0,0,2,0.08,0,0,0,0,0.00,,-575.00,-575.00,20543.49
2,28,22,0,0,0,2.2,0.08,0,0,0,0,0.00,,-575.00,-575.00,19968.49
2,28,23,0,0,0,2.3,0.08,0,0,0,0,0.00,34196.84,-575.00,-575.00,19393.49
3,1,0,0,0,0,2.4,0.08,0,0,0,0,0.00,,-575.00,-575.00,18818.49
3,1,1,0,0,-1,2.5,0.08,0,-1,0,0,0.00,,-575.00,-575.00,18243.49
3,1,2,0,0,-1,2.5,0.08,0,-1,0,0,0.00,,-575.00,-575.00,17668.49
3,1,3,0,0,-1,2.5,0.08,0,-1,0,0,0.00,,-575.00,-575.00,17093.49
3,1,4,0,0,-1,2.4,0.08,0,-1,0,0,0.00,,-575.00,-575.00,16518.49
3,1,5,0,0,-2,2.3,0.08,0,-2,0,0,0.00,,-575.00,-575.00,15943.49
3,1,6,0,0,-1,2.2,0.08,0,0,0,0,0.00,,-575.00,-575.00,15368.49
3,1,7,318,72,0,1.9,0.08,173.534,4.234,149.559,140.296,911.92,,-575.00,336.92,14793.49
3,1,8,137,146,0,1.6,0.08,220.568,5.862,205.823,194.566,1264.68,,-575.00,689.68,15130.41
3,1,9,136,220,2,1,0.08,322.951,11.869,295.067,280.648,1824.21,,-575.00,1249.21,15820.09
3,1,10,677,178,3,0.4,0.08,753.313,30.183,651.168,624.131,4056.85,,-575.00,3481.85,17069.30
3,1,11,703,188,4,0.4,0.08,836.178,34.144,708.792,679.713,4418.13,,-575.00,3843.13,20551.15
3,1,12,581,208,4,0.6,0.08,750.899,29.529,647.266,620.367,4032.39,,-575.00,3457.39,22800.00
3,1,13,687,178,4,0.9,0.08,774.973,28.319,673.96,646.115,4199.75,,-575.00,3624.75,22800.00
3,1,14,452,187,3,1,0.08,531.526,19.271,479.436,458.484,2980.15,,-575.00,2405.15,22800.00
3,1,15,233,157,2,1.2,0.08,295.308,10.613,273.544,259.887,1689.27,,-575.00,1114.27,22800.00
3,1,16,0,35,1,1.5,0.08,32.386,1.877,28.357,23.389,152.03,,-575.00,-422.97,22800.00
3,1,17,0,2,1,1.7,0.08,1.903,1.041,0.912,0,0.00,,-575.00,-575.00,22377.03
3,1,18,0,0,1,2.1,0.08,0,1,0,0,0.00,,-575.00,-575.00,21802.03
3,1,19,0,0,1,2.7,0.08,0,1,0,0,0.00,,-575.00,-575.00,21227.03
3,1,20,0,0,1,3.2,0.08,0,1,0,0,0.00,,-575.00,-575.00,20652.03
3,1,21,0,0,2,3.6,0.08,0,2,0,0,0.00,,-575.00,-575.00,20077.03
3,1,22,0,0,2,4.1,0.08,0,2,0,0,0.00,,-575.00,-575.00,19502.03
3,1,23,0,0,3,4.3,0.08,0,3,0,0,0.00,25529.37,-575.00,-575.00,18927.03
3,2,0,0,0,3,4.4,0.08,0,3,0,0,0.00,,-575.00,-575.00,18352.03
3,2,1,0,0,3,4.5,0.08,0,3,0,0,0.00,,-575.00,-575.00,17777.03
3,2,2,0,0,4,4.5,0.08,0,4,0,0,0.00,,-575.00,-575.00,17202.03
3,2,3,0,0,5,4.5,0.08,0,5,0,0,0.00,,-575.00,-575.00,16627.03
3,2,4,0,0,6,4.8,0.08,0,6,0,0,0.00,,-575.00,-575.00,16052.03
3,2,5,0,0,7,5.5,0.08,0,7,0,0,0.00,,-575.00,-575.00,15477.03
3,2,6,0,0,7,6,0.08,0,0,0,0,0.00,,-575.00,-575.00,14902.03
3,2,7,0,5,8,6.3,0.08,4.614,8.06,3.58,0,0.00,,-575.00,-575.00,14327.03
3,2,8,0,13,8,6.3,0.08,12.016,8.157,9.856,5.543,36.03,,-575.00,-538.97,13752.03
3,2,9,0,22,9,5.8,0.08,20.364,9.28,16.86,12.299,79.94,,-575.00,-495.06,13213.06
3,2,10,0,25,9,4.8,0.08,23.162,9.359,19.131,14.49,94.19,,-575.00,-480.82,12718.00
3,2,11,0,76,9,3.9,0.08,70.552,10.235,60.57,54.461,354.00,,-575.00,-221.00,12237.19
3,2,12,18,243,10,3.8,0.08,250.409,14.452,221.118,209.32,1360.58,,-575.00,785.58,12016.18
3,2,13,0,112,10,4.4,0.08,104.562,11.708,90.844,83.661,543.80,,-575.00,-31.20,12801.76
3,2,14,851,94,9,4.6,0.08,716.891,20.487,648.167,621.236,4038.03,,-575.00,3463.03,12770.56
3,2,15,779,78,8,3.8,0.08,515.526,17.262,475.17,454.369,2953.40,,-575.00,2378.40,16233.59
3,2,16,611,56,6,2.8,0.08,272.246,11.631,235.512,223.204,1450.83,,-575.00,875.83,18611.99
3,2,17,174,15,4,2.4,0.08,34.868,4.546,13.879,9.424,61.26,,-575.00,-513.74,19487.82
3,2,18,0,0,3,2.1,0.08,0,3,0,0,0.00,,-575.00,-575.00,18974.07
3,2,19,0,0,3,1.8,0.08,0,3,0,0,0.00,,-575.00,-575.00,18399.07
3,2,20,0,0,2,1.6,0.08,0,2,0,0,0.00,,-575.00,-575.00,17824.07
3,2,21,0,0,2,1.5,0.08,0,2,0,0,0.00,,-575.00,-575.00,17249.07
3,2,22,0,0,1,1.6,0.08,0,1,0,0,0.00,,-575.00,-575.00,16674.07
3,2,23,0,0,1,1.8,0.08,0,1,0,0,0.00,10972.05,-575.00,-575.00,16099.07
3,3,0,0,0,0,2,0.08,0,0,0,0,0.00,,-575.00,-575.00,15524.07
3,3,1,0,0,0,2,0.08,0,0,0,0,0.00,,-575.00,-575.00,14949.07
3,3,2,0,0,0,1.7,0.08,0,0,0,0,0.00,,-575.00,-575.00,14374.07
3,3,3,0,0,0,1.3,0.08,0,0,0,0,0.00,,-575.00,-575.00,13799.07
3,3,4,0,0,1,1,0.08,0,1,0,0,0.00,,-575.00,-575.00,13224.07
